Calendar_Year,County_Order_Number,County_Name,Jurisdiction,Function_Class,Function_Class_Description,Thru_Lane_Surface,Is_Paved,Truck_Route_Description,Is_FGTS,Is_CFGS,Total_Lane_Miles,Total_Centerline_Miles
2021,35,Wahkiakum,5,8,Rural Minor Collector,GRV,FALSE,"T4 - 100,000 to 300,000",TRUE,TRUE,0.46,0.23
2021,35,Wahkiakum,5,8,Rural Minor Collector,GRV,FALSE,"T5 - 20,000 in 60 days",TRUE,TRUE,0.66,0.33
2021,35,Wahkiakum,5,9,Rural Local Access,ACP,TRUE,Non Truck Route,FALSE,FALSE,6.85,3.425
2021,35,Wahkiakum,5,9,Rural Local Access,ACP,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,2.21,1.105
2021,35,Wahkiakum,5,9,Rural Local Access,BST,TRUE,Non Truck Route,FALSE,FALSE,75.724,37.852
2021,35,Wahkiakum,5,9,Rural Local Access,BST,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,9.302,4.651
2021,35,Wahkiakum,5,9,Rural Local Access,GRD,FALSE,Non Truck Route,FALSE,FALSE,0.88,0.44
2021,35,Wahkiakum,5,9,Rural Local Access,GRV,FALSE,Non Truck Route,FALSE,FALSE,14.092,7.046
2021,35,Wahkiakum,5,9,Rural Local Access,UNI,FALSE,Non Truck Route,FALSE,FALSE,3.08,1.54
2021,36,Walla Walla,5,6,Rural Minor Arterial,BST,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,0.336,0.168
2021,36,Walla Walla,5,6,Rural Minor Arterial,HMA,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,0.756,0.378
2021,36,Walla Walla,5,6,Rural Minor Arterial,PCC,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,3.634,1.817
2021,36,Walla Walla,5,7,Rural Major Collector,ACP,TRUE,Non Truck Route,FALSE,FALSE,0.102,0.051
2021,36,Walla Walla,5,7,Rural Major Collector,ACP,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,7.558,3.779
2021,36,Walla Walla,5,7,Rural Major Collector,ACP,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,18.142,9.071
2021,36,Walla Walla,5,7,Rural Major Collector,ACP,TRUE,"T5 - 20,000 in 60 days",TRUE,TRUE,0.116,0.058
2021,36,Walla Walla,5,7,Rural Major Collector,BST,TRUE,Non Truck Route,FALSE,FALSE,11.22,5.61
2021,36,Walla Walla,5,7,Rural Major Collector,BST,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,127.706,63.853
2021,36,Walla Walla,5,7,Rural Major Collector,BST,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,224.964,112.482
2021,36,Walla Walla,5,7,Rural Major Collector,BST,TRUE,"T5 - 20,000 in 60 days",TRUE,TRUE,3.404,1.702
2021,36,Walla Walla,5,7,Rural Major Collector,GRV,FALSE,Non Truck Route,FALSE,FALSE,7.184,3.592
2021,36,Walla Walla,5,7,Rural Major Collector,HMA,TRUE,Non Truck Route,FALSE,FALSE,0.424,0.212
2021,36,Walla Walla,5,7,Rural Major Collector,HMA,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,4.074,2.037
2021,36,Walla Walla,5,7,Rural Major Collector,HMA,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,28.942,14.471
2021,36,Walla Walla,5,7,Rural Major Collector,PCC,TRUE,Non Truck Route,FALSE,FALSE,0.048,0.024
2021,36,Walla Walla,5,7,Rural Major Collector,PCC,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,18.388,9.194
2021,36,Walla Walla,5,7,Rural Major Collector,PCC,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,8.948,4.474
2021,36,Walla Walla,5,8,Rural Minor Collector,ACP,TRUE,Non Truck Route,FALSE,FALSE,0.054,0.027
2021,36,Walla Walla,5,8,Rural Minor Collector,ACP,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,0.64,0.32
2021,36,Walla Walla,5,8,Rural Minor Collector,ACP,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,4.01,2.005
2021,36,Walla Walla,5,8,Rural Minor Collector,BST,TRUE,Non Truck Route,FALSE,FALSE,103.5,51.75
2021,36,Walla Walla,5,8,Rural Minor Collector,BST,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,13.75,6.875
2021,36,Walla Walla,5,8,Rural Minor Collector,BST,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,119.806,59.903
2021,36,Walla Walla,5,8,Rural Minor Collector,BST,TRUE,"T5 - 20,000 in 60 days",TRUE,TRUE,37.348,18.674
2021,36,Walla Walla,5,8,Rural Minor Collector,GRV,FALSE,Non Truck Route,FALSE,FALSE,59.408,29.704
2021,36,Walla Walla,5,8,Rural Minor Collector,GRV,FALSE,"T4 - 100,000 to 300,000",TRUE,TRUE,17.424,8.712
2021,36,Walla Walla,5,8,Rural Minor Collector,GRV,FALSE,"T5 - 20,000 in 60 days",TRUE,TRUE,4.828,2.414
2021,36,Walla Walla,5,8,Rural Minor Collector,HMA,TRUE,Non Truck Route,FALSE,FALSE,1.25,0.625
2021,36,Walla Walla,5,8,Rural Minor Collector,HMA,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,1.596,0.798
2021,36,Walla Walla,5,8,Rural Minor Collector,HMA,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,11.692,5.846
2021,36,Walla Walla,5,8,Rural Minor Collector,HMA,TRUE,"T5 - 20,000 in 60 days",TRUE,TRUE,0.634,0.317
2021,36,Walla Walla,5,8,Rural Minor Collector,PCC,TRUE,Non Truck Route,FALSE,FALSE,0.116,0.058
2021,36,Walla Walla,5,8,Rural Minor Collector,PCC,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,3.834,1.917
2021,36,Walla Walla,5,9,Rural Local Access,ACP,TRUE,Non Truck Route,FALSE,FALSE,4.564,2.282
2021,36,Walla Walla,5,9,Rural Local Access,ACP,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,0.32,0.16
2021,36,Walla Walla,5,9,Rural Local Access,ACP,TRUE,"T5 - 20,000 in 60 days",TRUE,TRUE,0.718,0.359
2021,36,Walla Walla,5,9,Rural Local Access,BST,TRUE,Non Truck Route,FALSE,FALSE,216.064,108.032
2021,36,Walla Walla,5,9,Rural Local Access,BST,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,0.588,0.294
2021,36,Walla Walla,5,9,Rural Local Access,BST,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,31.438,15.719
2021,36,Walla Walla,5,9,Rural Local Access,BST,TRUE,"T5 - 20,000 in 60 days",TRUE,TRUE,2.924,1.462
2021,36,Walla Walla,5,9,Rural Local Access,GRD,FALSE,Non Truck Route,FALSE,FALSE,89.452,44.726
2021,36,Walla Walla,5,9,Rural Local Access,GRD,FALSE,"T4 - 100,000 to 300,000",TRUE,TRUE,2.208,1.104
2021,36,Walla Walla,5,9,Rural Local Access,GRV,FALSE,Non Truck Route,FALSE,FALSE,516.194,258.097
2021,36,Walla Walla,5,9,Rural Local Access,GRV,FALSE,"T4 - 100,000 to 300,000",TRUE,TRUE,11.462,5.731
2021,36,Walla Walla,5,9,Rural Local Access,GRV,FALSE,"T5 - 20,000 in 60 days",TRUE,TRUE,10,5
2021,36,Walla Walla,5,9,Rural Local Access,HMA,TRUE,Non Truck Route,FALSE,FALSE,6.778,3.389
2021,36,Walla Walla,5,9,Rural Local Access,HMA,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,1.082,0.466
2021,36,Walla Walla,5,9,Rural Local Access,HMA,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,3.626,1.813
2021,36,Walla Walla,5,9,Rural Local Access,HMA,TRUE,"T5 - 20,000 in 60 days",TRUE,TRUE,0.34,0.17
2021,36,Walla Walla,5,9,Rural Local Access,PCC,TRUE,Non Truck Route,FALSE,FALSE,0.114,0.057
2021,36,Walla Walla,5,9,Rural Local Access,UNI,FALSE,Non Truck Route,FALSE,FALSE,6.494,3.247
2021,36,Walla Walla,5,14,Urban Principal Arterial; other,ACP,TRUE,Non Truck Route,FALSE,FALSE,0.188,0.094
2021,36,Walla Walla,5,14,Urban Principal Arterial; other,ACP,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,1.68,0.84
2021,36,Walla Walla,5,14,Urban Principal Arterial; other,ACP,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,0.278,0.139
2021,36,Walla Walla,5,14,Urban Principal Arterial; other,BST,TRUE,Non Truck Route,FALSE,FALSE,0.254,0.127
2021,36,Walla Walla,5,14,Urban Principal Arterial; other,BST,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,2.538,1.269
2021,36,Walla Walla,5,16,Urban Minor Arterial,ACP,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,3.678,1.839
2021,36,Walla Walla,5,16,Urban Minor Arterial,ACP,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,0.116,0.058
2021,36,Walla Walla,5,16,Urban Minor Arterial,BST,TRUE,Non Truck Route,FALSE,FALSE,2.984,1.492
2021,36,Walla Walla,5,16,Urban Minor Arterial,BST,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,3.028,1.514
2021,36,Walla Walla,5,16,Urban Minor Arterial,BST,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,9.764,4.882
2021,36,Walla Walla,5,16,Urban Minor Arterial,HMA,TRUE,Non Truck Route,FALSE,FALSE,1.13,0.565
2021,36,Walla Walla,5,16,Urban Minor Arterial,HMA,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,5.13,2.565
2021,36,Walla Walla,5,16,Urban Minor Arterial,HMA,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,5.658,2.829
2021,36,Walla Walla,5,16,Urban Minor Arterial,PCC,TRUE,Non Truck Route,FALSE,FALSE,0.014,0.007
2021,36,Walla Walla,5,16,Urban Minor Arterial,PCC,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,0.344,0.172
2021,36,Walla Walla,5,16,Urban Minor Arterial,PCC,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,0.414,0.207
2021,36,Walla Walla,5,17,Urban Major Collector,BST,TRUE,Non Truck Route,FALSE,FALSE,8.834,4.417
2021,36,Walla Walla,5,17,Urban Major Collector,BST,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,1.972,0.986
2021,36,Walla Walla,5,17,Urban Major Collector,BST,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,11.856,5.928
2021,36,Walla Walla,5,17,Urban Major Collector,BST,TRUE,"T5 - 20,000 in 60 days",TRUE,TRUE,1.632,0.816
2021,36,Walla Walla,5,17,Urban Major Collector,HMA,TRUE,Non Truck Route,FALSE,FALSE,0.536,0.268
2021,36,Walla Walla,5,17,Urban Major Collector,HMA,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,0.652,0.326
2021,36,Walla Walla,5,17,Urban Major Collector,HMA,TRUE,"T5 - 20,000 in 60 days",TRUE,TRUE,0.368,0.184
2021,36,Walla Walla,5,18,Urban Minor Collector,BST,TRUE,Non Truck Route,FALSE,FALSE,1.65,0.825
2021,36,Walla Walla,5,18,Urban Minor Collector,BST,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,0.5,0.25
2021,36,Walla Walla,5,18,Urban Minor Collector,HMA,TRUE,Non Truck Route,FALSE,FALSE,0.272,0.136
2021,36,Walla Walla,5,18,Urban Minor Collector,HMA,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,0.396,0.198
2021,36,Walla Walla,5,19,Urban Local Access,ACP,TRUE,Non Truck Route,FALSE,FALSE,4.96,2.48
2021,36,Walla Walla,5,19,Urban Local Access,BST,TRUE,Non Truck Route,FALSE,FALSE,70.132,35.066
2021,36,Walla Walla,5,19,Urban Local Access,BST,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,0.66,0.33
2021,36,Walla Walla,5,19,Urban Local Access,BST,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,1.294,0.647
2021,36,Walla Walla,5,19,Urban Local Access,GRV,FALSE,Non Truck Route,FALSE,FALSE,1.462,0.731
2021,36,Walla Walla,5,19,Urban Local Access,HMA,TRUE,Non Truck Route,FALSE,FALSE,1.462,0.731
2021,36,Walla Walla,5,19,Urban Local Access,HMA,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,2.342,1.171
2021,37,Whatcom,5,7,Rural Major Collector,ACP,TRUE,Non Truck Route,FALSE,FALSE,10.32,4.76
2021,37,Whatcom,5,7,Rural Major Collector,ACP,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,6.77,3.19
2021,37,Whatcom,5,7,Rural Major Collector,ACP,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,4,2
2021,37,Whatcom,5,7,Rural Major Collector,APC,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,4.94,2.47
2021,37,Whatcom,5,7,Rural Major Collector,BST,TRUE,Non Truck Route,FALSE,FALSE,46.83,23.29
2021,37,Whatcom,5,7,Rural Major Collector,BST,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,127.57,63.69
2021,37,Whatcom,5,7,Rural Major Collector,BST,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,24.56,12.28
2021,37,Whatcom,5,7,Rural Major Collector,HMA,TRUE,Non Truck Route,FALSE,FALSE,0.08,0.04
2021,37,Whatcom,5,7,Rural Major Collector,HMA,TRUE,"T2 - 4,000,000 to 10,000,000",TRUE,TRUE,12.4,5.85
2021,37,Whatcom,5,7,Rural Major Collector,HMA,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,26.9,12.83
2021,37,Whatcom,5,7,Rural Major Collector,PCC,TRUE,Non Truck Route,FALSE,FALSE,0.52,0.26
2021,37,Whatcom,5,7,Rural Major Collector,PCC,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,6.86,3.43
2021,37,Whatcom,5,8,Rural Minor Collector,ACP,TRUE,Non Truck Route,FALSE,FALSE,1.04,0.52
2021,37,Whatcom,5,8,Rural Minor Collector,ACP,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,2.42,1.21
2021,37,Whatcom,5,8,Rural Minor Collector,BST,TRUE,Non Truck Route,FALSE,FALSE,220.22,110.07
2021,37,Whatcom,5,8,Rural Minor Collector,BST,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,68.18,34.09
2021,37,Whatcom,5,8,Rural Minor Collector,BST,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,13.08,6.54
2021,37,Whatcom,5,8,Rural Minor Collector,HMA,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,0.4,0.2
2021,37,Whatcom,5,8,Rural Minor Collector,PCC,TRUE,Non Truck Route,FALSE,FALSE,1.94,0.97
2021,37,Whatcom,5,9,Rural Local Access,ACP,TRUE,Non Truck Route,FALSE,FALSE,47.98,24.07
2021,37,Whatcom,5,9,Rural Local Access,ACP,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,0.12,0.06
2021,37,Whatcom,5,9,Rural Local Access,ACP,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,0.06,0.03
2021,37,Whatcom,5,9,Rural Local Access,BST,TRUE,Non Truck Route,FALSE,FALSE,773.32,386.61
2021,37,Whatcom,5,9,Rural Local Access,BST,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,21.86,10.93
2021,37,Whatcom,5,9,Rural Local Access,BST,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,9.88,4.94
2021,37,Whatcom,5,9,Rural Local Access,GRD,FALSE,Non Truck Route,FALSE,FALSE,0.26,0.13
2021,37,Whatcom,5,9,Rural Local Access,GRV,FALSE,Non Truck Route,FALSE,FALSE,49.06,25.17
2021,37,Whatcom,5,9,Rural Local Access,GRV,FALSE,"T4 - 100,000 to 300,000",TRUE,TRUE,0.22,0.11
2021,37,Whatcom,5,9,Rural Local Access,HMA,TRUE,Non Truck Route,FALSE,FALSE,2.12,1.06
2021,37,Whatcom,5,9,Rural Local Access,PCC,TRUE,Non Truck Route,FALSE,FALSE,3.5,1.75
2021,37,Whatcom,5,9,Rural Local Access,UNI,FALSE,Non Truck Route,FALSE,FALSE,1.28,1.09
2021,37,Whatcom,5,16,Urban Minor Arterial,ACP,TRUE,Non Truck Route,FALSE,FALSE,0.7,0.35
2021,37,Whatcom,5,16,Urban Minor Arterial,ACP,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,14.56,7.11
2021,37,Whatcom,5,16,Urban Minor Arterial,ACP,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,1.52,0.76
2021,37,Whatcom,5,16,Urban Minor Arterial,BST,TRUE,Non Truck Route,FALSE,FALSE,17.2,8.6
2021,37,Whatcom,5,16,Urban Minor Arterial,BST,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,8.48,4.24
2021,37,Whatcom,5,16,Urban Minor Arterial,HMA,TRUE,Non Truck Route,FALSE,FALSE,0.02,0.01
2021,37,Whatcom,5,16,Urban Minor Arterial,HMA,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,4.02,2.01
2021,37,Whatcom,5,16,Urban Minor Arterial,PCC,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,3.44,1.72
2021,37,Whatcom,5,17,Urban Major Collector,ACP,TRUE,Non Truck Route,FALSE,FALSE,13.1,6.5
2021,37,Whatcom,5,17,Urban Major Collector,ACP,TRUE,"T2 - 4,000,000 to 10,000,000",TRUE,TRUE,0.15,0.05
2021,37,Whatcom,5,17,Urban Major Collector,ACP,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,15.66,7.71
2021,37,Whatcom,5,17,Urban Major Collector,BST,TRUE,Non Truck Route,FALSE,FALSE,26.68,13.34
2021,37,Whatcom,5,17,Urban Major Collector,BST,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,13.55,6.66
2021,37,Whatcom,5,17,Urban Major Collector,BST,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,0.14,0.07
2021,37,Whatcom,5,17,Urban Major Collector,HMA,TRUE,"T2 - 4,000,000 to 10,000,000",TRUE,TRUE,0.92,0.46
2021,37,Whatcom,5,17,Urban Major Collector,HMA,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,3.82,1.91
2021,37,Whatcom,5,17,Urban Major Collector,PCC,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,0.82,0.41
2021,37,Whatcom,5,18,Urban Minor Collector,BST,TRUE,Non Truck Route,FALSE,FALSE,10.1,5.05
2021,37,Whatcom,5,18,Urban Minor Collector,BST,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,2.76,1.38
2021,37,Whatcom,5,19,Urban Local Access,ACP,TRUE,Non Truck Route,FALSE,FALSE,102.87,51.66
2021,37,Whatcom,5,19,Urban Local Access,BST,TRUE,Non Truck Route,FALSE,FALSE,133.61,66.96
2021,37,Whatcom,5,19,Urban Local Access,GRD,FALSE,Non Truck Route,FALSE,FALSE,0.09,0.09
2021,37,Whatcom,5,19,Urban Local Access,GRV,FALSE,Non Truck Route,FALSE,FALSE,5.89,3.09
2021,37,Whatcom,5,19,Urban Local Access,HMA,TRUE,Non Truck Route,FALSE,FALSE,0.38,0.19
2021,37,Whatcom,5,19,Urban Local Access,PCC,TRUE,Non Truck Route,FALSE,FALSE,2.1,1.05
2021,37,Whatcom,5,19,Urban Local Access,UNI,FALSE,Non Truck Route,FALSE,FALSE,0.02,0.02
2021,38,Whitman,5,7,Rural Major Collector,ACP,TRUE,Non Truck Route,FALSE,FALSE,0.04,0.02
2021,38,Whitman,5,7,Rural Major Collector,ACP,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,0.5,0.25
2021,38,Whitman,5,7,Rural Major Collector,ACP,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,0.18,0.09
2021,38,Whitman,5,7,Rural Major Collector,ACP,TRUE,"T5 - 20,000 in 60 days",TRUE,TRUE,0.3,0.15
2021,38,Whitman,5,7,Rural Major Collector,BST,TRUE,Non Truck Route,FALSE,FALSE,13.52,6.76
2021,38,Whitman,5,7,Rural Major Collector,BST,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,290.02,144.97
2021,38,Whitman,5,7,Rural Major Collector,BST,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,135.956,67.978
2021,38,Whitman,5,7,Rural Major Collector,BST,TRUE,"T5 - 20,000 in 60 days",TRUE,TRUE,87.986,43.993
2021,38,Whitman,5,7,Rural Major Collector,GRV,FALSE,Non Truck Route,FALSE,FALSE,63.94,31.97
2021,38,Whitman,5,7,Rural Major Collector,GRV,FALSE,"T4 - 100,000 to 300,000",TRUE,TRUE,20.56,10.28
2021,38,Whitman,5,7,Rural Major Collector,GRV,FALSE,"T5 - 20,000 in 60 days",TRUE,TRUE,6.6,3.3
2021,38,Whitman,5,7,Rural Major Collector,HMA,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,7.34,3.67
2021,38,Whitman,5,7,Rural Major Collector,PCC,TRUE,"T5 - 20,000 in 60 days",TRUE,TRUE,4.1,2.05
2021,38,Whitman,5,8,Rural Minor Collector,ACP,TRUE,Non Truck Route,FALSE,FALSE,0.5,0.25
2021,38,Whitman,5,8,Rural Minor Collector,ACP,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,0.04,0.02
2021,38,Whitman,5,8,Rural Minor Collector,ACP,TRUE,"T5 - 20,000 in 60 days",TRUE,TRUE,0.16,0.08
2021,38,Whitman,5,8,Rural Minor Collector,BST,TRUE,Non Truck Route,FALSE,FALSE,53.808,26.904
2021,38,Whitman,5,8,Rural Minor Collector,BST,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,82.228,41.114
2021,38,Whitman,5,8,Rural Minor Collector,BST,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,144.708,72.354
2021,38,Whitman,5,8,Rural Minor Collector,BST,TRUE,"T5 - 20,000 in 60 days",TRUE,TRUE,14.2,7.1
2021,38,Whitman,5,8,Rural Minor Collector,GRV,FALSE,Non Truck Route,FALSE,FALSE,209.03,104.515
2021,38,Whitman,5,8,Rural Minor Collector,GRV,FALSE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,13.94,6.97
2021,38,Whitman,5,8,Rural Minor Collector,GRV,FALSE,"T4 - 100,000 to 300,000",TRUE,TRUE,29.988,14.994
2021,38,Whitman,5,8,Rural Minor Collector,GRV,FALSE,"T5 - 20,000 in 60 days",TRUE,TRUE,34.56,17.28
2021,38,Whitman,5,8,Rural Minor Collector,HMA,TRUE,Non Truck Route,FALSE,FALSE,0.942,0.471
2021,38,Whitman,5,8,Rural Minor Collector,HMA,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,0.432,0.216
2021,38,Whitman,5,8,Rural Minor Collector,HMA,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,4.584,2.292
2021,38,Whitman,5,8,Rural Minor Collector,HMA,TRUE,"T5 - 20,000 in 60 days",TRUE,TRUE,0.18,0.09
2021,38,Whitman,5,8,Rural Minor Collector,PCC,TRUE,Non Truck Route,FALSE,FALSE,6.6,3.3
2021,38,Whitman,5,8,Rural Minor Collector,PCC,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,1.1,0.55
2021,38,Whitman,5,9,Rural Local Access,ACP,TRUE,Non Truck Route,FALSE,FALSE,1.858,0.929
2021,38,Whitman,5,9,Rural Local Access,ACP,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,0.48,0.24
2021,38,Whitman,5,9,Rural Local Access,ACP,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,0.12,0.06
2021,38,Whitman,5,9,Rural Local Access,BST,TRUE,Non Truck Route,FALSE,FALSE,13.078,6.539
2021,38,Whitman,5,9,Rural Local Access,BST,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,6.8,3.4
2021,38,Whitman,5,9,Rural Local Access,BST,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,10.48,5.24
2021,38,Whitman,5,9,Rural Local Access,BST,TRUE,"T5 - 20,000 in 60 days",TRUE,TRUE,0.08,0.04
2021,38,Whitman,5,9,Rural Local Access,GRD,FALSE,Non Truck Route,FALSE,FALSE,773.11,386.555
2021,38,Whitman,5,9,Rural Local Access,GRD,FALSE,"T5 - 20,000 in 60 days",TRUE,TRUE,3.084,1.542
2021,38,Whitman,5,9,Rural Local Access,GRV,FALSE,Non Truck Route,FALSE,FALSE,1573.502,786.751
2021,38,Whitman,5,9,Rural Local Access,GRV,FALSE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,15.44,7.72
2021,38,Whitman,5,9,Rural Local Access,GRV,FALSE,"T4 - 100,000 to 300,000",TRUE,TRUE,64.34,32.17
2021,38,Whitman,5,9,Rural Local Access,GRV,FALSE,"T5 - 20,000 in 60 days",TRUE,TRUE,38.26,19.13
2021,38,Whitman,5,9,Rural Local Access,HMA,TRUE,Non Truck Route,FALSE,FALSE,1.77,0.885
2021,38,Whitman,5,9,Rural Local Access,HMA,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,1.06,0.53
2021,38,Whitman,5,9,Rural Local Access,HMA,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,0.56,0.28
2021,38,Whitman,5,9,Rural Local Access,HMA,TRUE,"T5 - 20,000 in 60 days",TRUE,TRUE,0.456,0.228
2021,38,Whitman,5,9,Rural Local Access,PCC,TRUE,Non Truck Route,FALSE,FALSE,7.42,3.71
2021,38,Whitman,5,9,Rural Local Access,UNI,FALSE,Non Truck Route,FALSE,FALSE,37.876,18.938
2021,39,Yakima,5,6,Rural Minor Arterial,ACP,TRUE,Non Truck Route,FALSE,FALSE,1,0.5
2021,39,Yakima,5,6,Rural Minor Arterial,ACP,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,1.4,0.7
2021,39,Yakima,5,6,Rural Minor Arterial,BST,TRUE,Non Truck Route,FALSE,FALSE,1.18,0.59
2021,39,Yakima,5,6,Rural Minor Arterial,BST,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,2.92,1.46
2021,39,Yakima,5,6,Rural Minor Arterial,BST,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,2.2,1.1
2021,39,Yakima,5,7,Rural Major Collector,ACP,TRUE,Non Truck Route,FALSE,FALSE,2.02,1.01
2021,39,Yakima,5,7,Rural Major Collector,ACP,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,42.02,21.01
2021,39,Yakima,5,7,Rural Major Collector,BST,TRUE,Non Truck Route,FALSE,FALSE,26.74,13.37
2021,39,Yakima,5,7,Rural Major Collector,BST,TRUE,"T2 - 4,000,000 to 10,000,000",TRUE,TRUE,1.16,0.58
2021,39,Yakima,5,7,Rural Major Collector,BST,TRUE,"T3 - 300,000 to 4,000,000",TRUE,TRUE,350.5,174.25
2021,39,Yakima,5,7,Rural Major Collector,BST,TRUE,"T4 - 100,000 to 300,000",TRUE,TRUE,131.92,65.96
2021,39,Yakima,5,7,Rural Major Collector,BST,TRUE,"T5 - 20,000 in 60 days",TRUE,TRUE,2.02,1.01
2021,39,Yakima,5,7,Rural Major Collector,HMA,TRUE,Non Truck Route,FALSE,FALSE,9.11,4.53
